Entry, Tail, Size, Date,Resolution,Height,Width,Depth
EMD-22197,emd_22197_half_map_2.map.gz,276980067,2020-08-19,2.7,512.0,512.0,512.0
EMD-22198,emd_22198_half_map_1.map.gz,354289411,2020-08-31,3.2,480.0,480.0,480.0
EMD-22198,emd_22198_half_map_2.map.gz,354382391,2020-08-31,3.2,480.0,480.0,480.0
EMD-22221,emd_22221_half_map_1.map.gz,299603181,2020-07-15,3.21,432.0,432.0,432.0
EMD-22221,emd_22221_half_map_2.map.gz,299607466,2020-07-15,3.21,432.0,432.0,432.0
EMD-22222,emd_22222_half_map_1.map.gz,299601052,2020-09-21,3.2,432.0,432.0,432.0
EMD-22222,emd_22222_half_map_2.map.gz,299599696,2020-09-21,3.2,432.0,432.0,432.0
EMD-22229,emd_22229_half_map_1.map.gz,102988746,2020-12-15,3.2,320.0,320.0,320.0
EMD-22229,emd_22229_half_map_2.map.gz,102986365,2020-12-15,3.2,320.0,320.0,320.0
EMD-22231,emd_22231_half_map_1.map.gz,102995921,2020-12-15,3.4,320.0,320.0,320.0
EMD-22231,emd_22231_half_map_2.map.gz,102994244,2020-12-15,3.4,320.0,320.0,320.0
EMD-22232,emd_22232_half_map_1.map.gz,12457388,2020-12-15,4.6,160.0,160.0,160.0
EMD-22232,emd_22232_half_map_2.map.gz,12458631,2020-12-15,4.6,160.0,160.0,160.0
EMD-22251,emd_22251_half_map_1.map.gz,272986072,2020-08-06,2.4,440.0,440.0,440.0
EMD-22251,emd_22251_half_map_2.map.gz,272989278,2020-08-06,2.4,440.0,440.0,440.0
EMD-22252,emd_22252_half_map_1.map.gz,21664781,2020-12-17,3.1,192.0,192.0,192.0
EMD-22252,emd_22252_half_map_2.map.gz,21667134,2020-12-17,3.1,192.0,192.0,192.0
EMD-22253,emd_22253_half_map_1.map.gz,274619952,2020-08-06,2.7,440.0,440.0,440.0
EMD-22253,emd_22253_half_map_2.map.gz,274335872,2020-08-06,2.7,440.0,440.0,440.0
EMD-22254,emd_22254_half_map_1.map.gz,273673015,2020-08-06,2.9,440.0,440.0,440.0
EMD-22254,emd_22254_half_map_2.map.gz,273694132,2020-08-06,2.9,440.0,440.0,440.0
EMD-22255,emd_22255_half_map_1.map.gz,273643061,2020-08-06,2.9,440.0,440.0,440.0
EMD-22255,emd_22255_half_map_2.map.gz,273654381,2020-08-06,2.9,440.0,440.0,440.0
EMD-22256,emd_22256_half_map_1.map.gz,274185819,2020-07-21,3.1,440.0,440.0,440.0
EMD-22256,emd_22256_half_map_2.map.gz,274209886,2020-07-21,3.1,440.0,440.0,440.0
EMD-22259,emd_22259_half_map_1.map.gz,51907844,2020-07-16,3.0,256.0,256.0,256.0
EMD-22259,emd_22259_half_map_2.map.gz,51919195,2020-07-16,3.0,256.0,256.0,256.0
EMD-22260,emd_22260_half_map_1.map.gz,62303054,2020-09-15,3.5,256.0,256.0,256.0
EMD-22260,emd_22260_half_map_2.map.gz,62304565,2020-09-15,3.5,256.0,256.0,256.0
EMD-22261,emd_22261_half_map_1.map.gz,62188597,2020-09-15,3.7,256.0,256.0,256.0
EMD-22261,emd_22261_half_map_2.map.gz,62189777,2020-09-15,3.7,256.0,256.0,256.0
EMD-22262,emd_22262_half_map_1.map.gz,121450334,2020-09-15,3.4,320.0,320.0,320.0
EMD-22262,emd_22262_half_map_2.map.gz,121450891,2020-09-15,3.4,320.0,320.0,320.0
EMD-22263,emd_22263_half_map_1.map.gz,62333942,2020-09-15,3.3,256.0,256.0,256.0
EMD-22263,emd_22263_half_map_2.map.gz,62333553,2020-09-15,3.3,256.0,256.0,256.0
EMD-22264,emd_22264_half_map_1.map.gz,62195050,2020-09-15,3.3,256.0,256.0,256.0
EMD-22264,emd_22264_half_map_2.map.gz,62195906,2020-09-15,3.3,256.0,256.0,256.0
EMD-22265,emd_22265_half_map_1.map.gz,51974761,2020-11-16,3.7,256.0,256.0,256.0
EMD-22265,emd_22265_half_map_2.map.gz,51971893,2020-11-16,3.7,256.0,256.0,256.0
EMD-22275,emd_22275_half_map_1.map.gz,209655544,2020-07-08,5.8,384.0,384.0,384.0
EMD-22275,emd_22275_half_map_2.map.gz,210385974,2020-07-08,5.8,384.0,384.0,384.0
EMD-22276,emd_22276_half_map_1.map.gz,516562013,2020-12-14,4.2,520.0,520.0,520.0
EMD-22276,emd_22276_half_map_2.map.gz,516558237,2020-12-14,4.2,520.0,520.0,520.0
EMD-22277,emd_22277_half_map_1.map.gz,429948637,2020-12-14,8.5,420.0,420.0,420.0
EMD-22277,emd_22277_half_map_2.map.gz,430490827,2020-12-14,8.5,420.0,420.0,420.0
EMD-22295,emd_22295_half_map_1.map.gz,88575223,2020-10-01,3.9,288.0,288.0,288.0
EMD-22295,emd_22295_half_map_2.map.gz,88575405,2020-10-01,3.9,288.0,288.0,288.0
EMD-22309,emd_22309_half_map_1.map.gz,173001823,2020-11-02,3.3,360.0,360.0,360.0
EMD-22309,emd_22309_half_map_2.map.gz,173003431,2020-11-02,3.3,360.0,360.0,360.0
EMD-22310,emd_22310_half_map_1.map.gz,237434268,2020-11-02,3.3,400.0,400.0,400.0
EMD-22310,emd_22310_half_map_2.map.gz,237438908,2020-11-02,3.3,400.0,400.0,400.0
EMD-22311,emd_22311_half_map_1.map.gz,121848023,2020-12-14,3.4,320.0,320.0,320.0
EMD-22311,emd_22311_half_map_2.map.gz,121849448,2020-12-14,3.4,320.0,320.0,320.0
EMD-22312,emd_22312_half_map_1.map.gz,121517278,2020-12-14,3.7,320.0,320.0,320.0
EMD-22312,emd_22312_half_map_2.map.gz,121515578,2020-12-14,3.7,320.0,320.0,320.0
EMD-22313,emd_22313_half_map_1.map.gz,121848048,2020-12-14,3.5,320.0,320.0,320.0
EMD-22313,emd_22313_half_map_2.map.gz,121848547,2020-12-14,3.5,320.0,320.0,320.0
EMD-22314,emd_22314_half_map_1.map.gz,121846230,2020-12-14,3.3,320.0,320.0,320.0
EMD-22314,emd_22314_half_map_2.map.gz,121846154,2020-12-14,3.3,320.0,320.0,320.0
EMD-22315,emd_22315_half_map_1.map.gz,121691476,2020-12-14,3.4,320.0,320.0,320.0
EMD-22315,emd_22315_half_map_2.map.gz,121692442,2020-12-14,3.4,320.0,320.0,320.0
EMD-22316,emd_22316_half_map_1.map.gz,121837179,2020-12-14,3.2,320.0,320.0,320.0
EMD-22316,emd_22316_half_map_2.map.gz,121839020,2020-12-14,3.2,320.0,320.0,320.0
EMD-22317,emd_22317_half_map_1.map.gz,121835635,2021-01-11,3.3,320.0,320.0,320.0
EMD-22317,emd_22317_half_map_2.map.gz,121836717,2021-01-11,3.3,320.0,320.0,320.0
EMD-22318,emd_22318_half_map_1.map.gz,121723339,2021-01-11,3.5,320.0,320.0,320.0
EMD-22318,emd_22318_half_map_2.map.gz,121724763,2021-01-11,3.5,320.0,320.0,320.0
EMD-22319,emd_22319_half_map_1.map.gz,121857593,2021-01-11,3.3,320.0,320.0,320.0
EMD-22319,emd_22319_half_map_2.map.gz,121856143,2021-01-11,3.3,320.0,320.0,320.0
EMD-22320,emd_22320_half_map_1.map.gz,121568900,2020-12-14,3.5,320.0,320.0,320.0
EMD-22320,emd_22320_half_map_2.map.gz,121570076,2020-12-14,3.5,320.0,320.0,320.0
EMD-22321,emd_22321_half_map_1.map.gz,121826497,2020-12-14,3.4,320.0,320.0,320.0
EMD-22321,emd_22321_half_map_2.map.gz,121827628,2020-12-14,3.4,320.0,320.0,320.0
EMD-22322,emd_22322_half_map_1.map.gz,121550446,2021-01-11,3.7,320.0,320.0,320.0
EMD-22322,emd_22322_half_map_2.map.gz,121551969,2021-01-11,3.7,320.0,320.0,320.0
EMD-22329,emd_22329_half_map_1.map.gz,84668603,2020-08-29,3.9,300.0,300.0,300.0
EMD-22329,emd_22329_half_map_2.map.gz,84666676,2020-08-29,3.9,300.0,300.0,300.0
EMD-22330,emd_22330_half_map_1.map.gz,84693172,2020-08-29,3.2,300.0,300.0,300.0
EMD-22330,emd_22330_half_map_2.map.gz,84714565,2020-08-29,3.2,300.0,300.0,300.0
EMD-22331,emd_22331_half_map_1.map.gz,463821174,2020-08-24,19.0,500.0,500.0,500.0
EMD-22331,emd_22331_half_map_2.map.gz,463808148,2020-08-24,19.0,500.0,500.0,500.0
EMD-22332,emd_22332_half_map_1.map.gz,463673690,2020-08-24,20.0,500.0,500.0,500.0
EMD-22332,emd_22332_half_map_2.map.gz,463661375,2020-08-24,20.0,500.0,500.0,500.0
EMD-22333,emd_22333_half_map_1.map.gz,463822992,2020-08-24,16.0,500.0,500.0,500.0
EMD-22333,emd_22333_half_map_2.map.gz,463830626,2020-08-24,16.0,500.0,500.0,500.0
EMD-22341,emd_22341_half_map_1.map.gz,62190872,2020-09-28,2.95,256.0,256.0,256.0
EMD-22341,emd_22341_half_map_2.map.gz,62191549,2020-09-28,2.95,256.0,256.0,256.0
EMD-22344,emd_22344_half_map_1.map.gz,151069683,2021-01-11,3.8,344.0,344.0,344.0
EMD-22344,emd_22344_half_map_2.map.gz,151072356,2021-01-11,3.8,344.0,344.0,344.0
EMD-22346,emd_22346_half_map_1.map.gz,15182750,2020-09-21,3.3,160.0,160.0,160.0
EMD-22346,emd_22346_half_map_2.map.gz,15181042,2020-09-21,3.3,160.0,160.0,160.0
EMD-22347,emd_22347_half_map_1.map.gz,120743923,2020-09-21,2.8,320.0,320.0,320.0
EMD-22347,emd_22347_half_map_2.map.gz,120751824,2020-09-21,2.8,320.0,320.0,320.0
EMD-22348,emd_22348_half_map_1.map.gz,120750583,2020-09-21,2.4,320.0,320.0,320.0
EMD-22348,emd_22348_half_map_2.map.gz,120754306,2020-09-21,2.4,320.0,320.0,320.0
EMD-22349,emd_22349_half_map_1.map.gz,47862155,2020-09-21,2.14,256.0,256.0,256.0
EMD-22349,emd_22349_half_map_2.map.gz,47828415,2020-09-21,2.14,256.0,256.0,256.0
EMD-22350,emd_22350_half_map_1.map.gz,172940648,2020-09-21,2.1,384.0,384.0,384.0
EMD-22350,emd_22350_half_map_2.map.gz,172916714,2020-09-21,2.1,384.0,384.0,384.0
EMD-22351,emd_22351_half_map_1.map.gz,172948574,2020-09-21,2.07,384.0,384.0,384.0
EMD-22351,emd_22351_half_map_2.map.gz,172926956,2020-09-21,2.07,384.0,384.0,384.0
EMD-22352,emd_22352_half_map_1.map.gz,203880202,2020-08-17,3.6,380.0,380.0,380.0
EMD-22352,emd_22352_half_map_2.map.gz,203878032,2020-08-17,3.6,380.0,380.0,380.0
EMD-22353,emd_22353_half_map_1.map.gz,203555977,2020-12-15,3.8,380.0,380.0,380.0
EMD-22353,emd_22353_half_map_2.map.gz,203543730,2020-12-15,3.8,380.0,380.0,380.0
EMD-22354,emd_22354_half_map_1.map.gz,308787186,2020-08-17,4.5,460.0,460.0,460.0
EMD-22354,emd_22354_half_map_2.map.gz,309568415,2020-08-17,4.5,460.0,460.0,460.0
EMD-22355,emd_22355_half_map_1.map.gz,312435452,2020-12-15,8.0,460.0,460.0,460.0
EMD-22355,emd_22355_half_map_2.map.gz,312008553,2020-12-15,8.0,460.0,460.0,460.0
EMD-22356,emd_22356_half_map_1.map.gz,203737285,2020-12-15,4.0,380.0,380.0,380.0
EMD-22356,emd_22356_half_map_2.map.gz,203740636,2020-12-15,4.0,380.0,380.0,380.0
EMD-22358,emd_22358_half_map_1.map.gz,98332494,2020-08-31,1.94,300.0,300.0,300.0
EMD-22358,emd_22358_half_map_2.map.gz,98330203,2020-08-31,1.94,300.0,300.0,300.0
EMD-22359,emd_22359_half_map_1.map.gz,84675922,2020-08-31,3.2,300.0,300.0,300.0
EMD-22359,emd_22359_half_map_2.map.gz,84770650,2020-08-31,3.2,300.0,300.0,300.0
EMD-22360,emd_22360_half_map_1.map.gz,84765789,2020-08-31,3.4,300.0,300.0,300.0
EMD-22360,emd_22360_half_map_2.map.gz,84641386,2020-08-31,3.4,300.0,300.0,300.0
EMD-22361,emd_22361_half_map_1.map.gz,84978329,2020-08-31,3.4,300.0,300.0,300.0
EMD-22361,emd_22361_half_map_2.map.gz,84980896,2020-08-31,3.4,300.0,300.0,300.0
EMD-22362,emd_22362_half_map_1.map.gz,84707747,2020-08-31,3.9,300.0,300.0,300.0
EMD-22362,emd_22362_half_map_2.map.gz,84706137,2020-08-31,3.9,300.0,300.0,300.0
EMD-22363,emd_22363_half_map_1.map.gz,84888991,2020-08-31,4.0,300.0,300.0,300.0
EMD-22363,emd_22363_half_map_2.map.gz,84885869,2020-08-31,4.0,300.0,300.0,300.0
EMD-22365,emd_22365_half_map_1.map.gz,737680,2020-11-28,19.0,64.0,64.0,64.0
EMD-22365,emd_22365_half_map_2.map.gz,737798,2020-11-28,19.0,64.0,64.0,64.0
EMD-22375,emd_22375_half_map_1.map.gz,21582918,2020-10-19,3.4,192.0,192.0,192.0
EMD-22375,emd_22375_half_map_2.map.gz,21600771,2020-10-19,3.4,192.0,192.0,192.0
EMD-22376,emd_22376_half_map_1.map.gz,21592228,2020-10-19,3.4,192.0,192.0,192.0
EMD-22376,emd_22376_half_map_2.map.gz,21621252,2020-10-19,3.4,192.0,192.0,192.0
EMD-22377,emd_22377_half_map_1.map.gz,21672133,2020-10-19,4.0,192.0,192.0,192.0
EMD-22377,emd_22377_half_map_2.map.gz,21633709,2020-10-19,4.0,192.0,192.0,192.0
EMD-22382,emd_22382_half_map_1.map.gz,201254898,2020-09-02,2.5,400.0,400.0,400.0
EMD-22382,emd_22382_half_map_2.map.gz,201204620,2020-09-02,2.5,400.0,400.0,400.0
EMD-22390,emd_22390_half_map_1.map.gz,201437070,2020-08-31,2.5,400.0,400.0,400.0
EMD-22390,emd_22390_half_map_2.map.gz,201438744,2020-08-31,2.5,400.0,400.0,400.0
EMD-22391,emd_22391_half_map_1.map.gz,201285072,2020-08-31,2.5,400.0,400.0,400.0
EMD-22391,emd_22391_half_map_2.map.gz,201282771,2020-08-31,2.5,400.0,400.0,400.0
EMD-22412,emd_22412_half_map_1.map.gz,506597009,2020-10-01,2.7,540.0,540.0,540.0
EMD-22412,emd_22412_half_map_2.map.gz,505451614,2020-10-01,2.7,540.0,540.0,540.0
EMD-22422,emd_22422_half_map_1.map.gz,12488119,2020-12-01,3.2,160.0,160.0,160.0
EMD-22422,emd_22422_half_map_2.map.gz,12498160,2020-12-01,3.2,160.0,160.0,160.0
EMD-22423,emd_22423_half_map_1.map.gz,38079182,2020-12-01,5.0,234.0,234.0,234.0
EMD-22423,emd_22423_half_map_2.map.gz,38083996,2020-12-01,5.0,234.0,234.0,234.0
EMD-22445,emd_22445_half_map_1.map.gz,497706790,2021-01-21,3.2,512.0,512.0,512.0
EMD-22445,emd_22445_half_map_2.map.gz,497709101,2021-01-21,3.2,512.0,512.0,512.0
EMD-22447,emd_22447_half_map_1.map.gz,431455553,2021-01-13,3.8,512.0,512.0,512.0
EMD-22447,emd_22447_half_map_2.map.gz,431441514,2021-01-13,3.8,512.0,512.0,512.0
EMD-22449,emd_22449_half_map_1.map.gz,497424334,2021-01-25,3.8,512.0,512.0,512.0
EMD-22449,emd_22449_half_map_2.map.gz,497420867,2021-01-25,3.8,512.0,512.0,512.0
EMD-22450,emd_22450_half_map_1.map.gz,430281779,2021-01-25,3.7,512.0,512.0,512.0
EMD-22450,emd_22450_half_map_2.map.gz,430456710,2021-01-25,3.7,512.0,512.0,512.0
EMD-22459,emd_22459_half_map_1.map.gz,151050938,2020-11-04,3.7,448.0,448.0,448.0
EMD-22459,emd_22459_half_map_2.map.gz,151056733,2020-11-04,3.7,448.0,448.0,448.0
EMD-22461,emd_22461_half_map_1.map.gz,150987619,2020-11-04,3.8,448.0,448.0,448.0
EMD-22461,emd_22461_half_map_2.map.gz,150991528,2020-11-04,3.8,448.0,448.0,448.0
EMD-22464,emd_22464_half_map_1.map.gz,151041298,2020-11-04,3.7,448.0,448.0,448.0
EMD-22464,emd_22464_half_map_2.map.gz,151048658,2020-11-04,3.7,448.0,448.0,448.0
EMD-22465,emd_22465_half_map_1.map.gz,151014227,2020-11-22,3.7,448.0,448.0,448.0
EMD-22465,emd_22465_half_map_2.map.gz,151014608,2020-11-22,3.7,448.0,448.0,448.0
EMD-22466,emd_22466_half_map_1.map.gz,87867613,2020-11-04,3.3,360.0,360.0,360.0
EMD-22466,emd_22466_half_map_2.map.gz,87874103,2020-11-04,3.3,360.0,360.0,360.0
EMD-22467,emd_22467_half_map_1.map.gz,150814982,2020-11-22,3.4,448.0,448.0,448.0
EMD-22467,emd_22467_half_map_2.map.gz,150819854,2020-11-22,3.4,448.0,448.0,448.0
EMD-22468,emd_22468_half_map_1.map.gz,87864469,2020-11-22,3.4,360.0,360.0,360.0
EMD-22468,emd_22468_half_map_2.map.gz,87862536,2020-11-22,3.4,360.0,360.0,360.0
EMD-22469,emd_22469_half_map_1.map.gz,87854051,2020-11-04,3.5,360.0,360.0,360.0
EMD-22469,emd_22469_half_map_2.map.gz,87855528,2020-11-04,3.5,360.0,360.0,360.0
EMD-22470,emd_22470_half_map_1.map.gz,87694998,2020-11-22,3.2,360.0,360.0,360.0
EMD-22470,emd_22470_half_map_2.map.gz,87696174,2020-11-22,3.2,360.0,360.0,360.0
EMD-22471,emd_22471_half_map_1.map.gz,87694971,2020-11-22,3.3,360.0,360.0,360.0
EMD-22471,emd_22471_half_map_2.map.gz,87692031,2020-11-22,3.3,360.0,360.0,360.0
EMD-22472,emd_22472_half_map_1.map.gz,87858934,2020-11-04,3.7,360.0,360.0,360.0
EMD-22472,emd_22472_half_map_2.map.gz,87849417,2020-11-04,3.7,360.0,360.0,360.0
EMD-22491,emd_22491_half_map_1.map.gz,237613013,2020-11-16,3.5,400.0,400.0,400.0
EMD-22491,emd_22491_half_map_2.map.gz,237614835,2020-11-16,3.5,400.0,400.0,400.0
EMD-22492,emd_22492_half_map_1.map.gz,237192110,2020-11-16,3.4,400.0,400.0,400.0
EMD-22492,emd_22492_half_map_2.map.gz,237190718,2020-11-16,3.4,400.0,400.0,400.0
EMD-22494,emd_22494_half_map_1.map.gz,237795969,2020-11-16,3.0,400.0,400.0,400.0
EMD-22494,emd_22494_half_map_2.map.gz,237794762,2020-11-16,3.0,400.0,400.0,400.0
EMD-22497,emd_22497_half_map_1.map.gz,237556397,2020-11-16,3.6,400.0,400.0,400.0
EMD-22497,emd_22497_half_map_2.map.gz,237564865,2020-11-16,3.6,400.0,400.0,400.0
EMD-22506,emd_22506_half_map_1.map.gz,237352965,2020-11-16,3.3,400.0,400.0,400.0
EMD-22506,emd_22506_half_map_2.map.gz,237359213,2020-11-16,3.3,400.0,400.0,400.0
EMD-22512,emd_22512_half_map_1.map.gz,237167008,2020-11-16,4.3,400.0,400.0,400.0
EMD-22512,emd_22512_half_map_2.map.gz,237164982,2020-11-16,4.3,400.0,400.0,400.0
EMD-22513,emd_22513_half_map_1.map.gz,2124958795,2020-09-09,4.19,864.0,864.0,864.0
EMD-22513,emd_22513_half_map_2.map.gz,2120223184,2020-09-09,4.19,864.0,864.0,864.0
EMD-22515,emd_22515_half_map_1.map.gz,252031071,2020-11-19,2.5,428.0,428.0,428.0
EMD-22515,emd_22515_half_map_2.map.gz,252154576,2020-11-19,2.5,428.0,428.0,428.0
EMD-22516,emd_22516_half_map_1.map.gz,237554211,2020-11-22,5.0,400.0,400.0,400.0
EMD-22516,emd_22516_half_map_2.map.gz,237540328,2020-11-22,5.0,400.0,400.0,400.0
EMD-22517,emd_22517_half_map_1.map.gz,237724943,2020-11-22,5.0,400.0,400.0,400.0
EMD-22517,emd_22517_half_map_2.map.gz,237707390,2020-11-22,5.0,400.0,400.0,400.0
EMD-22521,emd_22521_half_map_1.map.gz,50687784,2021-01-13,2.89,256.0,256.0,256.0
EMD-22521,emd_22521_half_map_2.map.gz,50708294,2021-01-13,2.89,256.0,256.0,256.0
EMD-22532,emd_22532_half_map_1.map.gz,237298589,2020-09-17,2.7,400.0,400.0,400.0
EMD-22532,emd_22532_half_map_2.map.gz,237297719,2020-09-17,2.7,400.0,400.0,400.0
EMD-22533,emd_22533_half_map_1.map.gz,237185378,2020-09-17,3.5,400.0,400.0,400.0
EMD-22533,emd_22533_half_map_2.map.gz,237184385,2020-09-17,3.5,400.0,400.0,400.0
EMD-22534,emd_22534_half_map_1.map.gz,237196495,2020-09-17,3.1,400.0,400.0,400.0
EMD-22534,emd_22534_half_map_2.map.gz,237198605,2020-09-17,3.1,400.0,400.0,400.0
EMD-22535,emd_22535_half_map_1.map.gz,237477841,2020-11-22,3.2,400.0,400.0,400.0
EMD-22535,emd_22535_half_map_2.map.gz,237474278,2020-11-22,3.2,400.0,400.0,400.0
EMD-22569,emd_22569_half_map_1.map.gz,103142307,2021-02-01,4.7,320.0,320.0,320.0
EMD-22569,emd_22569_half_map_2.map.gz,103169814,2021-02-01,4.7,320.0,320.0,320.0
EMD-22570,emd_22570_half_map_1.map.gz,103044494,2021-02-01,5.9,320.0,320.0,320.0
EMD-22570,emd_22570_half_map_2.map.gz,103438760,2021-02-01,5.9,320.0,320.0,320.0
EMD-22571,emd_22571_half_map_1.map.gz,103363063,2021-02-01,6.0,320.0,320.0,320.0
EMD-22571,emd_22571_half_map_2.map.gz,103072960,2021-02-01,6.0,320.0,320.0,320.0
EMD-22572,emd_22572_half_map_1.map.gz,103206558,2021-02-01,8.24,320.0,320.0,320.0
EMD-22572,emd_22572_half_map_2.map.gz,103239782,2021-02-01,8.24,320.0,320.0,320.0
EMD-22574,emd_22574_half_map_1.map.gz,237302149,2020-09-17,3.1,400.0,400.0,400.0
EMD-22574,emd_22574_half_map_2.map.gz,237299941,2020-09-17,3.1,400.0,400.0,400.0
EMD-22607,emd_22607_half_map_1.map.gz,391772410,2020-09-28,1.98,496.0,496.0,496.0
EMD-22607,emd_22607_half_map_2.map.gz,391758578,2020-09-28,1.98,496.0,496.0,496.0
EMD-22614,emd_22614_half_map_1.map.gz,391702839,2020-09-28,1.89,496.0,496.0,496.0
EMD-22614,emd_22614_half_map_2.map.gz,391729203,2020-09-28,1.89,496.0,496.0,496.0
EMD-22617,emd_22617_half_map_1.map.gz,48108915,2020-10-01,2.86,360.0,360.0,360.0
EMD-22617,emd_22617_half_map_2.map.gz,48105672,2020-10-01,2.86,360.0,360.0,360.0
EMD-22632,emd_22632_half_map_1.map.gz,391706039,2020-09-28,2.04,496.0,496.0,496.0
EMD-22632,emd_22632_half_map_2.map.gz,391723607,2020-09-28,2.04,496.0,496.0,496.0
EMD-22635,emd_22635_half_map_1.map.gz,391739865,2020-09-28,1.98,496.0,496.0,496.0
EMD-22635,emd_22635_half_map_2.map.gz,391703964,2020-09-28,1.98,496.0,496.0,496.0
EMD-22636,emd_22636_half_map_1.map.gz,391657162,2020-09-28,2.01,496.0,496.0,496.0
EMD-22636,emd_22636_half_map_2.map.gz,391616050,2020-09-28,2.01,496.0,496.0,496.0
EMD-22637,emd_22637_half_map_1.map.gz,391523207,2020-09-28,2.13,496.0,496.0,496.0
EMD-22637,emd_22637_half_map_2.map.gz,391590236,2020-09-28,2.13,496.0,496.0,496.0
EMD-22640,emd_22640_half_map_1.map.gz,84063526,2020-09-28,3.2,300.0,300.0,300.0
EMD-22640,emd_22640_half_map_2.map.gz,84045733,2020-09-28,3.2,300.0,300.0,300.0
EMD-22641,emd_22641_half_map_1.map.gz,84082733,2020-09-28,3.3,300.0,300.0,300.0
EMD-22641,emd_22641_half_map_2.map.gz,84103962,2020-09-28,3.3,300.0,300.0,300.0
EMD-22642,emd_22642_half_map_1.map.gz,83632934,2020-09-28,2.9,300.0,300.0,300.0
EMD-22642,emd_22642_half_map_2.map.gz,83640462,2020-09-28,2.9,300.0,300.0,300.0
EMD-22643,emd_22643_half_map_1.map.gz,83658299,2020-09-28,2.9,300.0,300.0,300.0
EMD-22643,emd_22643_half_map_2.map.gz,83650231,2020-09-28,2.9,300.0,300.0,300.0
EMD-22645,emd_22645_half_map_1.map.gz,800929261,2020-10-20,3.9,600.0,600.0,600.0
EMD-22645,emd_22645_half_map_2.map.gz,800965649,2020-10-20,3.9,600.0,600.0,600.0
EMD-22646,emd_22646_half_map_1.map.gz,1273224269,2020-10-20,4.2,700.0,700.0,700.0
EMD-22646,emd_22646_half_map_2.map.gz,1273214499,2020-10-20,4.2,700.0,700.0,700.0
EMD-22659,emd_22659_half_map_1.map.gz,237852522,2020-09-30,2.6,400.0,400.0,400.0
EMD-22659,emd_22659_half_map_2.map.gz,237848979,2020-09-30,2.6,400.0,400.0,400.0
EMD-22660,emd_22660_half_map_1.map.gz,498131581,2020-09-30,3.7,512.0,512.0,512.0
EMD-22660,emd_22660_half_map_2.map.gz,498115006,2020-09-30,3.7,512.0,512.0,512.0
EMD-22661,emd_22661_half_map_1.map.gz,11530807,2020-11-25,3.6,256.0,256.0,256.0
EMD-22661,emd_22661_half_map_2.map.gz,11530710,2020-11-25,3.6,256.0,256.0,256.0
EMD-22668,emd_22668_half_map_1.map.gz,497373704,2020-09-30,3.3,512.0,512.0,512.0
EMD-22668,emd_22668_half_map_2.map.gz,497367664,2020-09-30,3.3,512.0,512.0,512.0
EMD-22682,emd_22682_half_map_1.map.gz,30823046,2020-12-10,2.66,216.0,216.0,216.0
EMD-22682,emd_22682_half_map_2.map.gz,30821408,2020-12-10,2.66,216.0,216.0,216.0
EMD-22691,emd_22691_half_map_1.map.gz,100110384,2021-02-04,3.2,300.0,300.0,300.0
EMD-22691,emd_22691_half_map_2.map.gz,100112173,2021-02-04,3.2,300.0,300.0,300.0
EMD-22692,emd_22692_half_map_1.map.gz,100115225,2021-02-04,3.1,300.0,300.0,300.0
EMD-22692,emd_22692_half_map_2.map.gz,100114727,2021-02-04,3.1,300.0,300.0,300.0
EMD-22693,emd_22693_half_map_1.map.gz,100069229,2021-02-04,4.2,300.0,300.0,300.0
EMD-22693,emd_22693_half_map_2.map.gz,100070307,2021-02-04,4.2,300.0,300.0,300.0
EMD-22694,emd_22694_half_map_1.map.gz,52790594,2021-02-04,3.3,300.0,300.0,300.0
EMD-22694,emd_22694_half_map_2.map.gz,52788621,2021-02-04,3.3,300.0,300.0,300.0
EMD-22695,emd_22695_half_map_1.map.gz,62630889,2021-02-04,3.4,300.0,300.0,300.0
EMD-22695,emd_22695_half_map_2.map.gz,62623705,2021-02-04,3.4,300.0,300.0,300.0
EMD-22727,emd_22727_half_map_1.map.gz,13028032,2021-01-18,17.6,150.0,150.0,150.0
EMD-22727,emd_22727_half_map_2.map.gz,13033485,2021-01-18,17.6,150.0,150.0,150.0
EMD-22770,emd_22770_half_map_1.map.gz,62253673,2021-01-26,3.1,256.0,256.0,256.0
EMD-22770,emd_22770_half_map_2.map.gz,62256020,2021-01-26,3.1,256.0,256.0,256.0
EMD-22771,emd_22771_half_map_1.map.gz,62209267,2020-12-27,3.2,256.0,256.0,256.0
EMD-22771,emd_22771_half_map_2.map.gz,62210449,2020-12-27,3.2,256.0,256.0,256.0
EMD-22772,emd_22772_half_map_1.map.gz,62212541,2020-12-27,3.1,256.0,256.0,256.0
EMD-22772,emd_22772_half_map_2.map.gz,62210482,2020-12-27,3.1,256.0,256.0,256.0
EMD-22773,emd_22773_half_map_1.map.gz,62290150,2021-01-26,3.9,256.0,256.0,256.0
EMD-22773,emd_22773_half_map_2.map.gz,62290574,2021-01-26,3.9,256.0,256.0,256.0
EMD-22774,emd_22774_half_map_1.map.gz,62229944,2020-12-27,4.0,256.0,256.0,256.0
EMD-22774,emd_22774_half_map_2.map.gz,62230985,2020-12-27,4.0,256.0,256.0,256.0
EMD-22775,emd_22775_half_map_1.map.gz,62274562,2020-12-27,3.8,256.0,256.0,256.0
EMD-22775,emd_22775_half_map_2.map.gz,62275017,2020-12-27,3.8,256.0,256.0,256.0
